order_id,user_id,status,region,channel,total,items,note,placed_at
105314,1327,refunded,EMEA,web,1231.63,13,priority handling requested,2025-04-07
110498,1058,pending,NA,partner,2011.82,6,priority handling requested,2024-12-07
107581,1284,refunded,APAC,retail,2274.04,23,priority handling requested,2024-02-01
111725,1160,pending,EMEA,partner,1882.55,5,priority handling requested,2024-04-28
110958,1109,pending,LATAM,partner,1086.25,29,priority handling requested,2024-02-06
106796,1296,pending,APAC,web,1105.57,17,priority handling requested,2024-07-11
100209,1219,pending,EMEA,web,162.86,25,priority handling requested,2025-05-12
111258,1030,refunded,EMEA,retail,2037.05,23,priority handling requested,2024-06-05
107953,1240,refunded,EMEA,retail,169.82,3,priority handling requested,2024-07-11
101148,1036,refunded,LATAM,retail,2228.37,10,priority handling requested,2024-03-21
111592,1014,refunded,EMEA,phone,2215.35,26,priority handling requested,2024-12-18
112197,1178,refunded,APAC,web,1378.16,13,priority handling requested,2024-11-20
109257,1066,pending,LATAM,retail,2404.54,22,priority handling requested,2024-10-23
107671,1276,fulfilled,EMEA,web,147.79,11,priority handling requested,2024-11-10
100621,1109,pending,LATAM,phone,316.34,23,priority handling requested,2025-03-17
108225,1300,pending,NA,phone,2416.31,13,,2025-05-28
115553,1176,cancelled,LATAM,retail,1373.59,7,priority handling requested,2024-08-21
113667,1236,fulfilled,APAC,web,1240.77,12,priority handling requested,2025-05-23
104899,1014,cancelled,LATAM,partner,815.61,8,priority handling requested,2025-03-13
117690,1187,fulfilled,NA,retail,2262.83,8,priority handling requested,2024-03-24
110211,1266,fulfilled,EMEA,phone,1830.98,5,priority handling requested,2024-08-01
116181,1206,refunded,LATAM,phone,14.76,7,priority handling requested,2025-05-09
113537,1154,pending,NA,web,1110.65,13,priority handling requested,2024-03-04
100013,1202,refunded,LATAM,retail,1459.65,22,priority handling requested,2024-05-22
100154,1255,cancelled,EMEA,web,585.75,6,,2024-08-26
113002,1175,refunded,EMEA,partner,420.3,9,,2025-01-19
117411,1030,refunded,LATAM,phone,704.58,13,priority handling requested,2024-12-13
106110,1319,refunded,APAC,retail,954.12,17,priority handling requested,2025-03-22
118121,1102,pending,EMEA,partner,1800.72,30,,2025-02-10
116112,1169,refunded,EMEA,phone,2107.3,2,priority handling requested,2024-06-06
105130,1019,fulfilled,EMEA,partner,2372.46,27,priority handling requested,2025-03-11
103200,1008,cancelled,EMEA,web,115.61,1,priority handling requested,2024-01-08
107352,1249,cancelled,NA,retail,749.22,9,priority handling requested,2024-08-21
111082,1165,pending,EMEA,partner,187.71,11,priority handling requested,2025-06-17
104880,1190,fulfilled,LATAM,retail,667.5,20,priority handling requested,2024-12-19
119441,1291,fulfilled,LATAM,retail,16.38,4,priority handling requested,2025-01-20
102972,1084,fulfilled,EMEA,phone,1666.25,11,,2024-06-20
113499,1154,fulfilled,LATAM,web,93.05,27,priority handling requested,2024-09-21
109443,1020,refunded,EMEA,retail,1363.06,2,priority handling requested,2024-02-02
117499,1312,pending,EMEA,phone,1014.0,5,priority handling requested,2025-04-30
110848,1204,cancelled,EMEA,web,198.36,4,priority handling requested,2024-01-06
113084,1261,pending,EMEA,partner,492.45,20,priority handling requested,2024-01-26
100286,1313,cancelled,NA,web,920.52,22,priority handling requested,2024-11-17
108233,1280,fulfilled,LATAM,phone,954.61,17,priority handling requested,2024-08-02
116230,1011,cancelled,EMEA,web,1193.21,30,priority handling requested,2024-02-29
103741,1222,refunded,LATAM,partner,735.05,9,,2024-02-15
100227,1366,fulfilled,APAC,retail,183.1,11,priority handling requested,2024-10-05
110329,1391,pending,NA,web,620.43,26,priority handling requested,2025-01-20
116667,1084,pending,LATAM,web,2405.32,23,priority handling requested,2024-01-02
119981,1375,refunded,APAC,web,1795.1,18,priority handling requested,2024-04-15
100690,1041,cancelled,LATAM,partner,27.76,26,,2024-03-23
115993,1299,cancelled,NA,partner,747.42,4,priority handling requested,2024-01-18
105684,1019,fulfilled,APAC,phone,678.96,27,priority handling requested,2025-01-12
119233,1303,cancelled,LATAM,web,1249.37,1,priority handling requested,2024-05-02
107056,1135,fulfilled,APAC,partner,1365.56,9,priority handling requested,2024-01-23
100672,1208,cancelled,LATAM,phone,1637.3,6,priority handling requested,2024-10-13
108713,1283,refunded,EMEA,partner,2482.53,8,,2025-05-04
111075,1190,refunded,EMEA,retail,2114.38,10,,2025-05-05
113862,1063,refunded,EMEA,retail,947.24,22,priority handling requested,2024-09-08
107738,1341,cancelled,EMEA,web,2097.72,9,priority handling requested,2024-05-21
113849,1339,refunded,APAC,phone,1489.08,7,priority handling requested,2025-03-13
106364,1116,pending,NA,phone,68.86,3,priority handling requested,2025-05-07
105619,1213,fulfilled,LATAM,partner,1217.73,20,priority handling requested,2024-02-18
111333,1049,fulfilled,NA,retail,1465.23,2,priority handling requested,2024-04-26
117188,1180,pending,LATAM,web,1040.36,8,priority handling requested,2024-12-30
112500,1241,cancelled,NA,phone,1232.02,14,priority handling requested,2024-06-08
112732,1036,pending,APAC,retail,480.92,13,,2024-04-24
109774,1324,pending,LATAM,phone,1642.34,22,priority handling requested,2025-04-21
113883,1214,cancelled,NA,phone,1117.56,19,,2025-05-14
117245,1361,pending,NA,phone,759.43,26,priority handling requested,2025-03-27
113010,1308,refunded,EMEA,partner,325.97,29,priority handling requested,2025-02-23
101444,1096,cancelled,EMEA,partner,726.25,11,priority handling requested,2024-01-10
107689,1255,cancelled,EMEA,web,2410.28,12,priority handling requested,2024-01-24
117744,1371,refunded,LATAM,phone,64.52,27,,2024-02-18
114961,1127,fulfilled,LATAM,partner,662.19,29,priority handling requested,2024-06-13
110042,1187,refunded,NA,partner,582.73,21,,2024-10-27
106634,1250,refunded,LATAM,retail,1371.82,29,priority handling requested,2025-02-04
103019,1328,cancelled,LATAM,web,439.02,17,priority handling requested,2024-12-02
115117,1291,fulfilled,NA,retail,1112.69,4,priority handling requested,2024-06-20
106097,1055,pending,NA,web,1476.11,22,,2025-06-09
103233,1015,cancelled,APAC,partner,1895.32,7,,2024-05-20
102553,1117,fulfilled,EMEA,phone,33.72,21,priority handling requested,2025-01-09
112291,1148,fulfilled,APAC,retail,1559.05,4,priority handling requested,2024-06-21
100236,1124,fulfilled,LATAM,phone,643.48,18,,2025-02-14
118968,1241,cancelled,NA,retail,1938.66,23,priority handling requested,2024-08-24
108314,1087,pending,EMEA,web,473.22,21,,2025-02-28
108535,1090,cancelled,NA,partner,2195.56,10,priority handling requested,2024-11-18
113569,1050,refunded,EMEA,phone,2319.8,9,priority handling requested,2025-03-05
117697,1180,refunded,APAC,web,449.53,3,priority handling requested,2025-05-27
105286,1349,refunded,NA,phone,1467.64,4,priority handling requested,2024-05-24
114135,1022,cancelled,NA,partner,403.63,22,,2024-05-03
105239,1008,refunded,APAC,phone,1732.65,16,priority handling requested,2024-11-14
118790,1019,cancelled,APAC,web,1738.31,10,priority handling requested,2025-04-08
111579,1216,fulfilled,EMEA,partner,1019.77,17,priority handling requested,2024-01-07
108446,1127,fulfilled,LATAM,web,2052.98,13,priority handling requested,2024-05-23
114745,1376,pending,APAC,partner,102.5,16,priority handling requested,2024-10-19
100351,1201,pending,EMEA,phone,1807.95,7,,2024-06-20
117565,1262,fulfilled,NA,web,849.28,5,priority handling requested,2024-01-14
100680,1086,cancelled,EMEA,web,2040.98,26,priority handling requested,2024-12-28
114266,1255,pending,LATAM,retail,2467.09,13,priority handling requested,2024-04-22
112371,1131,refunded,LATAM,phone,1223.9,12,,2024-06-22
108436,1268,cancelled,EMEA,retail,258.21,26,priority handling requested,2025-01-12
109372,1145,refunded,EMEA,retail,139.55,12,priority handling requested,2025-06-15
117919,1396,fulfilled,APAC,retail,1712.49,13,,2024-04-24
116735,1304,cancelled,LATAM,web,1334.9,9,priority handling requested,2025-04-20
114014,1196,pending,EMEA,phone,1484.7,6,priority handling requested,2024-04-05
112123,1153,fulfilled,LATAM,partner,26.52,27,priority handling requested,2024-02-19
111284,1396,pending,NA,web,2002.37,15,priority handling requested,2025-02-20
116248,1111,refunded,LATAM,retail,408.74,24,priority handling requested,2024-04-24
112331,1343,cancelled,NA,partner,554.74,9,,2024-05-07
116405,1255,cancelled,LATAM,partner,147.09,8,priority handling requested,2024-07-21
107246,1268,pending,LATAM,retail,3.39,1,priority handling requested,2024-09-04
107934,1151,fulfilled,EMEA,retail,855.38,1,priority handling requested,2025-06-03
107427,1167,cancelled,APAC,phone,630.54,20,priority handling requested,2024-02-11
112827,1152,refunded,NA,web,1288.17,15,priority handling requested,2024-10-25
101848,1030,refunded,EMEA,phone,616.04,4,priority handling requested,2024-11-10
101937,1382,cancelled,NA,retail,1758.88,1,,2025-04-04
105646,1206,refunded,EMEA,phone,1840.98,8,priority handling requested,2024-12-29
100538,1328,pending,APAC,partner,1709.58,17,,2024-09-04
107511,1139,cancelled,NA,web,1215.73,28,priority handling requested,2024-07-24
105376,1189,fulfilled,EMEA,web,1228.93,15,priority handling requested,2024-01-13
119624,1221,refunded,LATAM,web,1125.88,24,priority handling requested,2024-12-04
107634,1377,cancelled,LATAM,phone,1162.66,3,priority handling requested,2025-02-12
117450,1272,pending,NA,partner,1200.79,20,priority handling requested,2025-01-14
108946,1336,cancelled,APAC,web,2271.33,16,priority handling requested,2025-02-03
111578,1013,cancelled,EMEA,retail,1781.82,2,priority handling requested,2024-12-11
110056,1104,pending,EMEA,web,2119.88,12,priority handling requested,2025-06-10
110282,1262,pending,APAC,phone,2243.4,4,priority handling requested,2025-06-22
118343,1044,cancelled,LATAM,phone,1313.57,29,priority handling requested,2025-01-26
109413,1349,fulfilled,LATAM,retail,325.09,26,priority handling requested,2024-11-23
110399,1013,pending,LATAM,web,348.96,27,priority handling requested,2025-01-09
115432,1353,pending,LATAM,web,366.5,13,priority handling requested,2024-11-27
116350,1389,pending,EMEA,retail,611.47,29,priority handling requested,2025-04-26
105234,1050,pending,NA,web,1589.62,7,priority handling requested,2025-05-29
100681,1184,cancelled,NA,web,1820.11,6,priority handling requested,2025-06-16
103406,1086,fulfilled,NA,retail,2292.35,7,priority handling requested,2024-01-11
106043,1223,refunded,NA,phone,341.16,19,priority handling requested,2024-11-05
110930,1037,fulfilled,NA,retail,391.72,5,priority handling requested,2024-06-06
103902,1321,pending,EMEA,partner,1436.71,19,,2024-10-23
115403,1210,fulfilled,APAC,phone,1438.8,3,priority handling requested,2024-03-07
115411,1019,pending,NA,retail,1513.7,21,priority handling requested,2025-02-14
118237,1142,pending,NA,partner,1139.39,18,priority handling requested,2025-04-14
116287,1048,pending,APAC,retail,2220.83,28,priority handling requested,2024-10-26
102757,1099,cancelled,LATAM,phone,1706.36,20,priority handling requested,2024-04-23
100901,1001,fulfilled,NA,partner,709.65,13,,2024-12-21
108655,1303,fulfilled,NA,web,2180.81,7,priority handling requested,2024-04-20
112844,1018,refunded,EMEA,partner,768.14,21,priority handling requested,2024-09-03
116039,1258,fulfilled,NA,partner,188.6,3,priority handling requested,2024-04-19
102808,1379,fulfilled,APAC,phone,1313.07,11,priority handling requested,2025-01-20
118581,1342,cancelled,LATAM,partner,934.39,11,priority handling requested,2025-05-15
102583,1260,pending,NA,web,911.37,21,priority handling requested,2024-11-05
115395,1340,pending,EMEA,partner,852.05,2,priority handling requested,2024-05-19
119035,1000,pending,EMEA,phone,2477.88,30,priority handling requested,2025-03-24
105296,1392,pending,APAC,partner,385.36,21,,2024-05-28
103679,1181,fulfilled,APAC,retail,1039.65,28,,2025-06-19
100100,1165,pending,EMEA,partner,1066.27,28,,2025-05-30
112279,1006,cancelled,NA,phone,1263.47,14,priority handling requested,2024-12-18
115655,1330,pending,APAC,web,1005.43,10,priority handling requested,2024-02-13
117631,1349,fulfilled,APAC,retail,2495.86,27,,2025-02-13
105519,1272,refunded,EMEA,retail,1976.03,13,priority handling requested,2024-10-10
119881,1181,pending,LATAM,web,1200.91,30,,2024-10-27
100235,1319,cancelled,EMEA,partner,598.33,11,priority handling requested,2024-02-07
110984,1274,cancelled,EMEA,web,864.44,10,priority handling requested,2024-10-15
107942,1143,fulfilled,LATAM,partner,779.96,25,,2025-03-30
119076,1190,refunded,APAC,web,1002.12,26,priority handling requested,2024-11-28
114825,1393,pending,NA,retail,1135.73,11,priority handling requested,2024-04-16
116656,1117,fulfilled,EMEA,phone,2332.06,17,priority handling requested,2024-02-22
116182,1273,cancelled,LATAM,phone,4.08,14,priority handling requested,2025-01-07
111721,1373,refunded,APAC,web,1626.39,23,priority handling requested,2024-07-11
114306,1365,pending,LATAM,partner,868.18,14,priority handling requested,2025-05-12
117867,1296,fulfilled,LATAM,web,1266.95,2,priority handling requested,2024-01-17
107481,1209,pending,APAC,web,1722.74,24,priority handling requested,2024-11-18
101840,1094,fulfilled,NA,retail,730.78,20,,2024-07-31
100423,1087,cancelled,APAC,web,2339.17,11,,2024-06-03
101152,1100,refunded,EMEA,partner,993.28,15,priority handling requested,2024-08-23
116900,1366,fulfilled,NA,retail,731.66,11,,2024-07-26
114947,1180,pending,LATAM,phone,253.32,9,priority handling requested,2024-08-30
118499,1189,cancelled,APAC,web,1959.42,9,,2025-06-23
113349,1303,fulfilled,NA,partner,1006.32,20,priority handling requested,2024-02-28
110078,1257,cancelled,NA,retail,2217.81,5,priority handling requested,2025-02-17
117395,1263,pending,APAC,retail,1560.86,3,priority handling requested,2024-08-27
115702,1077,pending,APAC,retail,430.68,3,priority handling requested,2024-12-31
103830,1346,refunded,LATAM,web,2103.99,18,priority handling requested,2024-04-18
109656,1169,cancelled,EMEA,retail,891.26,15,priority handling requested,2025-04-18
102902,1245,cancelled,LATAM,phone,793.01,22,priority handling requested,2025-03-25
107015,1288,cancelled,APAC,partner,1854.93,27,priority handling requested,2024-05-20
108333,1092,pending,APAC,phone,1510.95,9,,2024-10-17
110386,1377,pending,NA,web,2116.38,17,priority handling requested,2024-06-06
107182,1199,cancelled,EMEA,retail,1904.87,7,priority handling requested,2024-10-02
114951,1374,refunded,NA,phone,2040.71,2,priority handling requested,2025-01-07
105967,1011,fulfilled,NA,retail,248.4,10,priority handling requested,2025-03-12
103050,1254,cancelled,NA,web,16.88,11,priority handling requested,2024-12-05
103118,1075,pending,APAC,web,2051.11,4,priority handling requested,2024-05-23
118803,1125,pending,EMEA,partner,1082.88,19,priority handling requested,2024-08-16
107471,1173,fulfilled,APAC,retail,57.96,23,priority handling requested,2025-04-02
110760,1294,pending,NA,web,1616.23,1,priority handling requested,2025-01-26
105261,1177,pending,APAC,phone,292.6,3,priority handling requested,2024-09-15
119254,1193,pending,NA,phone,784.27,16,priority handling requested,2024-12-02
106787,1118,refunded,APAC,retail,2135.33,7,priority handling requested,2025-01-25
111486,1255,cancelled,NA,web,1424.35,16,priority handling requested,2024-10-10
115587,1037,fulfilled,APAC,web,2102.35,15,priority handling requested,2025-04-04
117210,1226,pending,APAC,web,168.71,17,,2024-11-23
114220,1362,pending,APAC,retail,302.17,2,priority handling requested,2024-06-03
108984,1195,pending,NA,retail,2211.05,25,,2025-05-13
105034,1392,cancelled,EMEA,phone,637.39,18,priority handling requested,2024-07-18
103236,1224,refunded,APAC,phone,1684.13,28,,2025-06-21
117686,1091,fulfilled,NA,phone,968.32,4,priority handling requested,2024-10-08
110375,1138,cancelled,EMEA,phone,268.72,7,priority handling requested,2025-03-23
116337,1229,pending,LATAM,partner,1147.79,29,priority handling requested,2024-03-15
101449,1141,fulfilled,LATAM,partner,318.95,4,priority handling requested,2025-06-04
102934,1359,fulfilled,NA,phone,1494.88,9,,2025-04-15
119453,1218,refunded,LATAM,phone,1487.89,30,priority handling requested,2025-02-14
102602,1184,fulfilled,EMEA,phone,426.75,8,priority handling requested,2024-05-15
101920,1152,pending,EMEA,retail,2137.51,12,,2024-02-07
116789,1035,pending,APAC,partner,1779.18,14,priority handling requested,2025-01-23
103874,1189,cancelled,NA,phone,1854.87,28,,2025-03-30
118576,1100,fulfilled,LATAM,retail,1642.84,18,,2025-06-01
100735,1085,refunded,NA,partner,18.96,28,priority handling requested,2024-06-17
112455,1194,fulfilled,APAC,phone,1898.81,22,priority handling requested,2024-07-17
105997,1260,fulfilled,APAC,retail,1638.85,25,priority handling requested,2024-08-11
118783,1003,pending,NA,retail,210.33,1,priority handling requested,2025-05-31
111455,1051,pending,NA,web,658.78,2,priority handling requested,2024-10-22
105946,1133,refunded,EMEA,web,281.18,5,,2024-12-18
109047,1326,pending,LATAM,phone,392.16,10,priority handling requested,2024-03-27
109826,1255,cancelled,LATAM,phone,318.72,26,priority handling requested,2025-03-07
106302,1391,pending,NA,partner,447.49,24,priority handling requested,2025-01-15
116554,1171,cancelled,APAC,web,1750.92,1,priority handling requested,2025-03-16
104660,1082,fulfilled,NA,partner,752.58,21,,2024-08-06
114796,1038,pending,LATAM,retail,395.37,14,priority handling requested,2024-09-14
113695,1031,fulfilled,LATAM,retail,1234.37,20,priority handling requested,2024-06-14
118743,1359,fulfilled,EMEA,partner,1727.73,17,priority handling requested,2024-04-05
110924,1040,cancelled,APAC,phone,1014.47,5,priority handling requested,2024-05-19
105985,1333,refunded,NA,retail,384.05,18,priority handling requested,2025-05-11
117802,1157,refunded,NA,phone,403.51,10,priority handling requested,2024-07-12
114350,1133,pending,LATAM,phone,1816.74,18,priority handling requested,2024-02-07
114279,1338,fulfilled,NA,web,1981.49,22,,2024-12-23
116803,1061,refunded,EMEA,partner,2334.0,18,priority handling requested,2024-04-09
100820,1370,cancelled,LATAM,web,1474.87,4,priority handling requested,2024-03-21
101564,1298,refunded,NA,web,489.89,16,priority handling requested,2025-02-26
115285,1023,refunded,NA,web,1783.08,17,priority handling requested,2024-12-06
117123,1059,cancelled,LATAM,retail,2381.57,22,priority handling requested,2024-06-11
103757,1170,cancelled,APAC,partner,639.92,26,priority handling requested,2024-05-05
119948,1028,cancelled,EMEA,retail,2122.51,29,,2024-04-28
111203,1121,refunded,LATAM,partner,2431.99,15,priority handling requested,2025-04-07
112981,1354,refunded,EMEA,web,1772.75,27,priority handling requested,2024-07-07
106053,1359,cancelled,LATAM,phone,1879.73,27,priority handling requested,2025-05-10
118597,1152,refunded,NA,phone,2168.29,4,,2024-10-23
115225,1179,pending,NA,phone,194.51,25,priority handling requested,2024-10-28
116882,1136,pending,APAC,web,16.58,22,priority handling requested,2024-06-30
112489,1226,cancelled,EMEA,partner,836.5,2,priority handling requested,2024-08-21
107575,1319,fulfilled,EMEA,partner,365.21,6,priority handling requested,2025-04-13
100397,1083,cancelled,EMEA,partner,1004.39,14,priority handling requested,2024-03-12
103222,1202,cancelled,APAC,phone,2448.31,29,priority handling requested,2025-05-13
116064,1177,refunded,EMEA,phone,1077.63,13,priority handling requested,2024-07-08
101018,1087,fulfilled,APAC,phone,645.98,24,priority handling requested,2025-01-05
111729,1240,refunded,NA,web,1256.43,25,priority handling requested,2025-05-11
110480,1366,fulfilled,NA,partner,443.69,23,priority handling requested,2024-01-15
100675,1304,refunded,EMEA,web,384.39,22,,2024-09-28
114258,1282,pending,EMEA,partner,2348.31,4,priority handling requested,2024-07-24
114598,1398,refunded,EMEA,partner,274.92,21,priority handling requested,2024-06-12
116705,1347,fulfilled,APAC,phone,2257.52,2,priority handling requested,2024-07-10
118462,1322,fulfilled,LATAM,phone,484.61,6,priority handling requested,2024-12-08
110509,1239,cancelled,APAC,partner,1444.91,3,,2024-12-09
116111,1215,refunded,EMEA,phone,928.62,13,priority handling requested,2024-02-19
108844,1012,pending,APAC,phone,2245.73,8,priority handling requested,2024-11-16
118851,1366,refunded,EMEA,partner,973.54,27,priority handling requested,2024-02-28
103437,1391,cancelled,NA,partner,2261.91,4,priority handling requested,2025-05-25
116313,1105,cancelled,NA,retail,2234.87,21,priority handling requested,2024-01-30
101692,1273,cancelled,APAC,retail,649.88,2,priority handling requested,2024-05-13
115949,1003,cancelled,LATAM,retail,440.61,19,priority handling requested,2025-04-12
108215,1324,refunded,EMEA,retail,1787.57,4,priority handling requested,2024-09-10
109881,1025,refunded,NA,partner,208.72,23,priority handling requested,2024-10-24
107374,1332,fulfilled,EMEA,retail,61.06,14,priority handling requested,2025-03-19
106976,1262,refunded,LATAM,phone,1598.38,27,priority handling requested,2024-10-21
111080,1217,cancelled,EMEA,phone,1166.06,6,priority handling requested,2025-02-03
118870,1310,pending,EMEA,partner,1632.35,19,priority handling requested,2024-03-09
107171,1328,pending,EMEA,web,511.33,1,priority handling requested,2024-12-03
101055,1270,fulfilled,EMEA,partner,1959.4,29,priority handling requested,2024-09-15
109459,1185,refunded,APAC,retail,499.44,18,priority handling requested,2024-11-28
116910,1128,pending,APAC,partner,2218.26,9,priority handling requested,2025-06-15
101928,1136,refunded,APAC,phone,894.05,4,,2025-05-16
101061,1176,cancelled,LATAM,phone,1328.6,8,priority handling requested,2024-01-12
104207,1131,refunded,APAC,retail,1317.49,4,priority handling requested,2024-10-13
113937,1365,cancelled,NA,phone,2225.55,30,priority handling requested,2024-04-08
119359,1166,pending,NA,web,440.73,13,priority handling requested,2024-10-06
110007,1289,cancelled,LATAM,phone,342.46,3,priority handling requested,2025-03-07
101955,1335,refunded,LATAM,partner,1774.94,6,priority handling requested,2024-02-07
110975,1121,pending,NA,partner,1292.08,3,priority handling requested,2025-01-27
115294,1160,refunded,EMEA,web,1389.78,11,priority handling requested,2025-01-20
113572,1140,fulfilled,APAC,web,1839.59,2,,2024-12-14
114162,1084,cancelled,NA,phone,696.16,27,priority handling requested,2024-02-26
119316,1164,fulfilled,APAC,phone,768.65,12,priority handling requested,2024-12-29
103239,1205,refunded,LATAM,phone,1428.9,21,priority handling requested,2024-01-27
107315,1272,cancelled,EMEA,phone,1955.62,8,priority handling requested,2025-03-04
111360,1013,fulfilled,EMEA,phone,918.03,26,priority handling requested,2024-06-01
106814,1170,cancelled,EMEA,retail,1122.64,21,priority handling requested,2025-04-21
114724,1106,pending,EMEA,partner,141.18,30,priority handling requested,2024-02-18
115762,1151,pending,LATAM,phone,2009.45,30,priority handling requested,2024-02-19
108093,1295,pending,APAC,partner,336.28,25,,2024-10-11
103000,1193,cancelled,APAC,phone,718.3,1,priority handling requested,2025-01-17
119533,1367,refunded,LATAM,web,1893.1,14,priority handling requested,2024-02-12
117384,1151,fulfilled,APAC,partner,657.04,30,priority handling requested,2024-01-31
118171,1131,fulfilled,LATAM,phone,216.94,22,priority handling requested,2024-10-01
115075,1027,pending,APAC,partner,1934.86,9,priority handling requested,2025-01-25
101336,1160,cancelled,LATAM,partner,262.41,10,,2025-06-18
111088,1130,cancelled,LATAM,partner,1669.52,25,priority handling requested,2024-05-29
107720,1200,pending,APAC,web,813.43,23,priority handling requested,2024-11-19
101756,1233,refunded,LATAM,web,2354.84,23,priority handling requested,2024-11-19
110100,1074,pending,NA,retail,2097.04,14,priority handling requested,2024-01-24
114628,1187,fulfilled,NA,phone,896.51,12,priority handling requested,2024-08-17
105862,1321,refunded,NA,retail,1679.09,24,priority handling requested,2024-02-29
109409,1074,refunded,NA,phone,1165.63,16,,2024-07-10
116399,1067,cancelled,LATAM,phone,1029.11,1,priority handling requested,2025-03-22
112830,1039,cancelled,NA,retail,1845.03,6,,2024-12-10
116175,1385,pending,APAC,retail,2398.77,22,priority handling requested,2024-07-13
114813,1045,pending,LATAM,phone,517.94,10,priority handling requested,2025-04-23
105662,1068,pending,EMEA,retail,1116.78,10,priority handling requested,2024-02-13
110363,1072,refunded,APAC,partner,2421.61,24,priority handling requested,2025-05-08
102908,1226,pending,EMEA,web,618.81,12,priority handling requested,2025-04-09
111532,1034,pending,NA,retail,2423.83,16,priority handling requested,2024-04-21
112676,1085,fulfilled,EMEA,partner,92.13,26,priority handling requested,2025-05-19
105393,1004,pending,APAC,phone,858.94,8,priority handling requested,2024-10-20
101602,1114,cancelled,LATAM,phone,2408.37,17,priority handling requested,2024-01-30
102820,1200,refunded,EMEA,phone,1582.79,30,priority handling requested,2024-03-26
112634,1223,pending,APAC,retail,2445.69,10,priority handling requested,2024-06-13
110462,1123,cancelled,APAC,phone,1913.48,20,priority handling requested,2024-11-23
109141,1369,cancelled,EMEA,partner,1347.92,3,priority handling requested,2025-04-27
116298,1284,cancelled,EMEA,phone,2359.29,16,priority handling requested,2024-12-13
103710,1228,pending,EMEA,phone,2192.65,6,priority handling requested,2025-05-12
111228,1032,cancelled,LATAM,retail,1517.97,8,,2025-04-10
113504,1144,refunded,NA,web,1796.57,2,priority handling requested,2024-05-12
106784,1039,fulfilled,LATAM,partner,1069.41,28,priority handling requested,2024-09-29
106533,1103,cancelled,EMEA,phone,1191.84,5,,2024-07-13
108281,1323,fulfilled,EMEA,phone,1534.98,25,priority handling requested,2024-07-07
107404,1351,pending,EMEA,web,940.03,15,,2024-01-17
119396,1368,cancelled,NA,retail,2214.97,28,priority handling requested,2024-10-01
118202,1360,cancelled,LATAM,partner,885.34,11,priority handling requested,2024-03-14
114838,1186,fulfilled,LATAM,web,1952.72,5,priority handling requested,2025-05-17
102217,1311,cancelled,NA,web,2137.72,8,priority handling requested,2024-01-25
102971,1318,cancelled,NA,retail,2462.79,20,priority handling requested,2024-02-27
116440,1279,pending,EMEA,retail,23.58,11,priority handling requested,2024-07-05
109744,1328,fulfilled,NA,phone,1516.25,17,,2024-05-29
109276,1151,fulfilled,NA,retail,1408.23,28,,2025-03-28
106439,1237,fulfilled,APAC,phone,493.16,13,priority handling requested,2024-02-13
111257,1310,refunded,APAC,retail,920.02,14,priority handling requested,2025-01-08
108079,1017,cancelled,EMEA,partner,1575.01,21,priority handling requested,2024-06-29
118595,1188,fulfilled,NA,phone,1299.66,19,priority handling requested,2024-04-12
102424,1135,fulfilled,NA,phone,943.0,30,,2024-10-25
104957,1060,fulfilled,NA,retail,788.3,12,priority handling requested,2025-03-09
104160,1295,cancelled,EMEA,phone,632.66,1,priority handling requested,2024-08-29
103417,1290,fulfilled,APAC,phone,2299.56,19,priority handling requested,2025-03-07
112776,1248,refunded,NA,partner,2033.88,19,,2025-03-21
118473,1287,fulfilled,NA,phone,524.16,29,priority handling requested,2024-03-30
116453,1109,pending,EMEA,retail,433.52,22,priority handling requested,2025-02-17
119072,1171,pending,APAC,phone,1444.91,4,,2024-01-15
113885,1037,cancelled,EMEA,retail,1825.73,11,priority handling requested,2024-01-13
113334,1396,pending,EMEA,phone,2076.61,8,priority handling requested,2025-03-22
118032,1235,fulfilled,APAC,partner,241.59,18,priority handling requested,2024-07-06
108447,1084,cancelled,LATAM,retail,121.37,29,priority handling requested,2025-03-31
109621,1069,refunded,EMEA,partner,2377.72,3,priority handling requested,2024-10-25
103391,1259,refunded,APAC,partner,99.38,22,priority handling requested,2024-11-05
113164,1345,pending,EMEA,web,2434.93,5,priority handling requested,2024-11-26
106227,1044,refunded,EMEA,retail,1515.77,1,priority handling requested,2024-01-15
111776,1003,fulfilled,LATAM,partner,72.22,11,priority handling requested,2025-02-27
113121,1091,cancelled,APAC,web,2186.92,9,priority handling requested,2024-09-20
110151,1077,cancelled,EMEA,partner,1648.76,19,priority handling requested,2024-02-28
104131,1119,cancelled,APAC,retail,1263.25,19,priority handling requested,2024-12-23
111952,1223,refunded,LATAM,phone,1836.22,17,priority handling requested,2024-06-19
112273,1295,cancelled,APAC,phone,1645.06,24,priority handling requested,2024-10-20
107881,1205,fulfilled,EMEA,retail,465.19,30,,2024-01-30
103383,1039,fulfilled,LATAM,web,2377.8,17,priority handling requested,2024-12-11
102049,1268,refunded,APAC,retail,579.76,13,priority handling requested,2024-01-07
112110,1102,pending,EMEA,partner,1827.81,12,,2024-04-17
112312,1329,pending,LATAM,phone,638.07,3,priority handling requested,2024-04-21
119325,1398,refunded,EMEA,web,1705.68,17,priority handling requested,2024-06-11
102375,1136,cancelled,EMEA,partner,467.79,27,priority handling requested,2024-04-05
118826,1004,refunded,APAC,partner,1050.93,29,priority handling requested,2025-01-26
